origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider,origin_city,destination_city,distance_km,co2_kg,airport_origin_name,airport_dest_name
Gare de Oissel,Gare de Paris Saint-Lazare,Avion,49.384887,1.179142,48.962276,2.436539,,,,airports,OurAirports,Gare de Oissel,Gare de Paris Saint-Lazare,102.77755608157857,65.9354211543637,Rouen Vallée de Seine Airport,Paris-Le Bourget International Airport
Gare de Orléans,Gare de Le Pouliguen,Avion,47.903611,2.067778,47.289398,-2.34639,,,,airports,OurAirports,Gare de Orléans,Gare de Le Pouliguen,337.9140180492338,108.12201520054764,Mardié Airfield,La Baule-Escoublac Airport
Gare de Paris Saint-Lazare,Gare de Bayeux,Avion,48.962276,2.436539,49.30083,-0.81183,,,,airports,OurAirports,Gare de Paris Saint-Lazare,Gare de Bayeux,239.30319064308983,96.44457857712337,Paris-Le Bourget International Airport,Mosles Airfield
Gare de Port Boulet,Gare de La Baule-Escoublac,Avion,47.256802,-0.115142,47.289398,-2.34639,,,,airports,OurAirports,Gare de Port Boulet,Gare de La Baule-Escoublac,168.37261114321973,108.0169586614439,Aérodrome de Saumur - Saint-Florent,La Baule-Escoublac Airport
Gare de Rouen Rive Droite,Gare de Corbie,Avion,49.384887,1.179142,49.873004,2.387074,,,,airports,OurAirports,Gare de Rouen Rive Droite,Gare de Corbie,102.54119461978358,65.78378695403553,Rouen Vallée de Seine Airport,Amiens Glisy Airfield
Gare de Sablé-sur-Sarthe,Gare de La Baule-Escoublac,Avion,47.7775,-0.514167,47.289398,-2.34639,,,,airports,OurAirports,Gare de Sablé-sur-Sarthe,Gare de La Baule-Escoublac,147.86859167234084,94.8629081983585,Solib'Ailes Airfield,La Baule-Escoublac Airport
Gare de Saint-Pierre-sur-Dives,Gare de Écommoy,Avion,49.02,-0.198333,47.948604,0.201702,,,,airports,OurAirports,Gare de Saint-Pierre-sur-Dives,Gare de Écommoy,122.72744809943227,78.73397934480339,Rouvres Airfield,Le Mans-Arnage Airport
Gare de Sainte-Gauburge,Gare de Granville,Avion,48.758502,0.656632,48.883099,-1.56417,,,,airports,OurAirports,Gare de Sainte-Gauburge,Gare de Granville,163.17388539632108,104.68179304108492,L'Aigle-Saint-Michel Airfield,Granville Airport
Gare de Serqueux,Gare de Lille Flandres,Avion,49.693374,1.81118,50.687199,3.07556,,,,airports,OurAirports,Gare de Serqueux,Gare de Lille Flandres,142.52422226734225,91.4343070430306,Saint-Thibault Airfield,Marcq-en-Baroeul Airfield
Gare de Sillé-le-Guillaume,Gare de Rennes,Avion,48.29,-0.259167,48.0695,-1.73479,,,,airports,OurAirports,Gare de Sillé-le-Guillaume,Gare de Rennes,112.12074748994053,71.92940742844085,Courcité Airfield,Rennes-Saint-Jacques Airport
Gare de Tours,Gare de La Hutte Coulombiers,Avion,47.432201,0.727606,48.271111,0.103889,,,,airports,OurAirports,Gare de Tours,Gare de La Hutte Coulombiers,104.24700077285898,66.87812166483033,Tours Val de Loire Airport,Piacé Airfield
Gare de Étriché - Châteauneuf,Gare de Batz-sur-Mer,Avion,47.580399,-0.412269,47.289398,-2.34639,,,,airports,OurAirports,Gare de Étriché - Châteauneuf,Gare de Batz-sur-Mer,149.02635201568273,95.6056522248216,Aérodrome privé de Soucelles,La Baule-Escoublac Airport
Gare de Achiet,Gare de Rouen Rive Droite,Avion,50.015803,2.688594,49.384887,1.179142,,,,airports,OurAirports,Gare de Achiet,Gare de Rouen Rive Droite,129.25029768056874,82.91861702890458,La Boisselle Airfield,Rouen Vallée de Seine Airport
Gare de Ancenis,Gare de Cinq-Mars-la-Pile,Avion,47.4081,-1.1775,47.418534,0.323495,,,,airports,OurAirports,Gare de Ancenis,Gare de Cinq-Mars-la-Pile,112.94829893483406,72.46031081947545,Ancenis Airfield,Hommes Volants Ultralight Airfield
Gare de Ancenis,Gare de La Suze,Avion,47.4081,-1.1775,47.948604,0.201702,,,,airports,OurAirports,Gare de Ancenis,Gare de La Suze,119.47120359893898,76.64498384124045,Ancenis Airfield,Le Mans-Arnage Airport
Gare de Argentan,Gare de Folligny,Avion,48.709456,0.002856,48.883099,-1.56417,,,,airports,OurAirports,Gare de Argentan,Gare de Folligny,116.39252773821963,74.66990487250939,Argentan Airfield,Granville Airport
Gare de Arras,Gare de Morgny,Avion,50.323898,2.80278,49.384887,1.179142,,,,airports,OurAirports,Gare de Arras,Gare de Morgny,156.36181138510756,100.31160770113048,Arras-Roclincourt Airfield,Rouen Vallée de Seine Airport
Gare de Batz-sur-Mer,Gare de Sablé-sur-Sarthe,Avion,47.289398,-2.34639,47.7775,-0.514167,,,,airports,OurAirports,Gare de Batz-sur-Mer,Gare de Sablé-sur-Sarthe,147.86859167234084,94.8629081983585,La Baule-Escoublac Airport,Solib'Ailes Airfield
Gare de Bayeux,Gare de Évreux Normandie,Avion,49.30083,-0.81183,49.028702,1.21986,,,,airports,OurAirports,Gare de Bayeux,Gare de Évreux Normandie,150.78403030386295,96.73326473676977,Mosles Airfield,Évreux-Fauville (BA 105) Air Base
Gare de Beaugency,Gare de Le Croisic,Avion,47.749467,1.578984,47.289398,-2.34639,,,,airports,OurAirports,Gare de Beaugency,Gare de Le Croisic,299.1453042035859,120.56229889667506,Beaugency Airfield,La Baule-Escoublac Airport
Gare de Carentan,Gare de Mantes-la-Jolie,Avion,49.202276,-1.507983,49.078814,1.68829,,,,airports,OurAirports,Gare de Carentan,Gare de Mantes-la-Jolie,232.89833622207743,93.86327791070785,Lessay Airfield,Mantes-Chérence Airfield
Gare de Carentan,Gare de Évreux Normandie,Avion,49.202276,-1.507983,49.028702,1.21986,,,,airports,OurAirports,Gare de Carentan,Gare de Évreux Normandie,199.46040015117248,80.38703614317944,Lessay Airfield,Évreux-Fauville (BA 105) Air Base
Gare de Chartres,Gare de Le Vieux Briollay,Avion,48.457502,1.519843,47.565556,-0.549722,,,,airports,OurAirports,Gare de Chartres,Gare de Le Vieux Briollay,183.12120217497912,117.47869912490316,Chartres-Métropole Airfield,Soulaire Airfield
Gare de Château-du-Loir,Gare de Argentan,Avion,47.633333,0.452222,48.709456,0.002856,,,,airports,OurAirports,Gare de Château-du-Loir,Gare de Argentan,124.21217759339369,79.68648559438716,Saint-Pierre-de-Chevillé Airfield,Argentan Airfield
Gare de Cinq-Mars-la-Pile,Gare de La Baule les Pins,Avion,47.418534,0.323495,47.289398,-2.34639,,,,airports,OurAirports,Gare de Cinq-Mars-la-Pile,Gare de La Baule les Pins,201.62679441536304,81.26014185180067,Hommes Volants Ultralight Airfield,La Baule-Escoublac Airport
Gare de Granville,Gare de L'Aigle,Avion,48.883099,-1.56417,48.758502,0.656632,,,,airports,OurAirports,Gare de Granville,Gare de L'Aigle,163.17388539632108,104.68179304108492,Granville Airport,L'Aigle-Saint-Michel Airfield
Gare de Jouy,Gare de Saint-Mars-la-Brière,Avion,48.5158,1.64,47.948604,0.201702,,,,airports,OurAirports,Gare de Jouy,Gare de Saint-Mars-la-Brière,123.79876344878045,79.4212658637817,Bailleau Armenonville Airfield,Le Mans-Arnage Airport
Gare de La Baule les Pins,Gare de Mer,Avion,47.289398,-2.34639,47.749467,1.578984,,,,airports,OurAirports,Gare de La Baule les Pins,Gare de Mer,299.1453042035859,120.56229889667506,La Baule-Escoublac Airport,Beaugency Airfield
Gare de La Baule-Escoublac,Gare de Le Mans,Avion,47.289398,-2.34639,47.948604,0.201702,,,,airports,OurAirports,Gare de La Baule-Escoublac,Gare de Le Mans,204.55488417657855,82.4402280106919,La Baule-Escoublac Airport,Le Mans-Arnage Airport
Gare de La Suze,Gare de Saint-Nazaire,Avion,47.948604,0.201702,47.31142,-2.152634,,,,airports,OurAirports,Gare de La Suze,Gare de Saint-Nazaire,190.10966108235968,76.61847757756745,Le Mans-Arnage Airport,Saint-Nazaire-Montoir Airport
Gare de Landerneau,Gare de Broons,Avion,48.5303,-4.15164,48.443351,-2.103142,,,,airports,OurAirports,Gare de Landerneau,Gare de Broons,151.27722319359182,97.04966534147765,Landivisiau Air Base,Dinan-Trélivan Airfield
Gare de Mer,Gare de Angers Saint-Laud,Avion,47.749467,1.578984,47.565556,-0.549722,,,,airports,OurAirports,Gare de Mer,Gare de Angers Saint-Laud,160.7336212084854,103.11627763979298,Beaugency Airfield,Soulaire Airfield
Gare de Mer,Gare de Savenay,Avion,47.749467,1.578984,47.420833,-2.011944,,,,airports,OurAirports,Gare de Mer,Gare de Savenay,271.7629294260688,109.52658479373505,Beaugency Airfield,Campbon La Berthelière Airfield
Gare de Neuillé-Pont-Pierre,Gare de Alençon,Avion,47.586667,0.628611,48.446568,0.107996,,,,airports,OurAirports,Gare de Neuillé-Pont-Pierre,Gare de Alençon,103.15957178504533,66.18049767939479,Neuvy le Roi Airfield,Alençon-Valframbert Airfield
Gare de Nogent-le-Rotrou,Gare de Angers Maître École,Avion,48.300556,0.581111,47.565556,-0.549722,,,,airports,OurAirports,Gare de Nogent-le-Rotrou,Gare de Angers Maître École,117.37365841361003,75.2993347476271,BELLEME St Germain de la Coudr Airfield,Soulaire Airfield
Gare de Onzain - Chaumont-sur-Loire,Gare de Angers Saint-Laud,Avion,47.506944,1.232778,47.565556,-0.549722,,,,airports,OurAirports,Gare de Onzain - Chaumont-sur-Loire,Gare de Angers Saint-Laud,133.96850591134253,85.9455137430386,Chouzy-sur-Cisse Airfield,Soulaire Airfield
Gare de Pontchaillou,Gare de Bretteville - Norrey,Avion,48.0695,-1.73479,49.17678,-0.454883,,,,airports,OurAirports,Gare de Pontchaillou,Gare de Bretteville - Norrey,154.94486891600232,99.40258921485902,Rennes-Saint-Jacques Airport,Caen Carpiquet airport
Gare de Pontchaillou,Gare de Caen,Avion,48.0695,-1.73479,49.17678,-0.454883,,,,airports,OurAirports,Gare de Pontchaillou,Gare de Caen,154.94486891600232,99.40258921485902,Rennes-Saint-Jacques Airport,Caen Carpiquet airport
Gare de Pontchaillou,Gare de Le Molay-Littry,Avion,48.0695,-1.73479,49.30083,-0.81183,,,,airports,OurAirports,Gare de Pontchaillou,Gare de Le Molay-Littry,152.7620805551328,98.00225362261612,Rennes-Saint-Jacques Airport,Mosles Airfield
Gare de Pornichet,Gare de Tours,Avion,47.289398,-2.34639,47.432201,0.727606,,,,airports,OurAirports,Gare de Pornichet,Gare de Tours,232.0655244716036,93.52763600767815,La Baule-Escoublac Airport,Tours Val de Loire Airport
Gare de Port Boulet,Gare de La Roche-sur-Yon,Avion,47.256802,-0.115142,46.7019,-1.37863,,,,airports,OurAirports,Gare de Port Boulet,Gare de La Roche-sur-Yon,113.99348657453474,73.13083549272511,Aérodrome de Saumur - Saint-Florent,La Roche-sur-Yon Les Ajoncs Airport
Gare de Quimper,Gare de Pontchâteau,Avion,47.973031,-4.169655,47.420833,-2.011944,,,,airports,OurAirports,Gare de Quimper,Gare de Pontchâteau,172.75507222764418,110.82846175911217,Quimper-Cornouaille Airport,Campbon La Berthelière Airfield
Gare de Redon,Gare de Rosporden,Avion,47.699402,-2.03667,48.052502,-3.66472,,,,airports,OurAirports,Gare de Redon,Gare de Rosporden,127.61142073372824,81.86721976057164,Redon Bains-sur-Oust Airfield,Guiscriff Scaer Airfield
Gare de Rennes,Gare de Angers Saint-Laud,Avion,48.0695,-1.73479,47.565556,-0.549722,,,,airports,OurAirports,Gare de Rennes,Gare de Angers Saint-Laud,104.73426704322392,67.19072013453248,Rennes-Saint-Jacques Airport,Soulaire Airfield
Gare de Rosporden,Gare de Redon,Avion,48.052502,-3.66472,47.699402,-2.03667,,,,airports,OurAirports,Gare de Rosporden,Gare de Redon,127.61142073372824,81.86721976057164,Guiscriff Scaer Airfield,Redon Bains-sur-Oust Airfield
Gare de Savenay,Gare de Rosporden,Avion,47.420833,-2.011944,48.052502,-3.66472,,,,airports,OurAirports,Gare de Savenay,Gare de Rosporden,142.15819766660414,91.19948937346693,Campbon La Berthelière Airfield,Guiscriff Scaer Airfield
Gare de Sceaux - Boëssé,Gare de Paris Montparnasse Hall 1 - 2,Avion,48.300556,0.581111,48.774406,2.203102,,,,airports,OurAirports,Gare de Sceaux - Boëssé,Gare de Paris Montparnasse Hall 1 - 2,130.5235113210441,83.73542841073575,BELLEME St Germain de la Coudr Airfield,Vélizy-Villacoublay Air Base
Gare de Tiercé,Gare de La Baule-Escoublac,Avion,47.580399,-0.412269,47.289398,-2.34639,,,,airports,OurAirports,Gare de Tiercé,Gare de La Baule-Escoublac,149.02635201568273,95.6056522248216,Aérodrome privé de Soucelles,La Baule-Escoublac Airport
Gare de Tours,Gare de Chantonnay,Avion,47.432201,0.727606,46.808611,-1.030556,,,,airports,OurAirports,Gare de Tours,Gare de Chantonnay,150.01078590710577,96.23720122933466,Tours Val de Loire Airport,Mouchamps Airfield
Gare de Tours,Gare de La Roche-sur-Yon,Avion,47.432201,0.727606,46.7019,-1.37863,,,,airports,OurAirports,Gare de Tours,Gare de La Roche-sur-Yon,178.9961891180568,114.83235800194888,Tours Val de Loire Airport,La Roche-sur-Yon Les Ajoncs Airport
Gare de Vernon - Giverny,Gare de Le Havre,Avion,49.078814,1.68829,49.534038,0.088406,,,,airports,OurAirports,Gare de Vernon - Giverny,Gare de Le Havre,126.55293743249788,81.18816545229362,Mantes-Chérence Airfield,Le Havre-Octeville Airport
Gare de Vitré,Gare de Le Pouliguen,Avion,48.001667,-1.352222,47.289398,-2.34639,,,,airports,OurAirports,Gare de Vitré,Gare de Le Pouliguen,108.71588505831791,69.74506828903272,Moulins le Haut Bois Airfield,La Baule-Escoublac Airport
Gare de Épernon,Gare de Montfort-le-Gesnois,Avion,48.582222,1.728889,47.948604,0.201702,,,,airports,OurAirports,Gare de Épernon,Gare de Montfort-le-Gesnois,133.19751668832168,85.45089700896287,La Fontaine au Berger Airfield,Le Mans-Arnage Airport
Gare de Étriché - Châteauneuf,Gare de Saint-Nazaire,Avion,47.580399,-0.412269,47.31142,-2.152634,,,,airports,OurAirports,Gare de Étriché - Châteauneuf,Gare de Saint-Nazaire,134.24559988544777,86.1232792842572,Aérodrome privé de Soucelles,Saint-Nazaire-Montoir Airport
Gare de Amboise,Gare de Angers Saint-Laud,Avion,47.339771,0.945861,47.565556,-0.549722,,,,airports,OurAirports,Gare de Amboise,Gare de Angers Saint-Laud,115.21924849689309,73.91720492654906,Amboise Dierre Airfield,Soulaire Airfield
Gare de Audrieu,Gare de Dol-de-Bretagne,Avion,49.17678,-0.454883,48.474167,-1.591111,,,,airports,OurAirports,Gare de Audrieu,Gare de Dol-de-Bretagne,114.11361814716966,73.20790412655536,Caen Carpiquet airport,Le Haut des Places Airfield
Gare de Bayeux,Gare de Rennes,Avion,49.30083,-0.81183,48.0695,-1.73479,,,,airports,OurAirports,Gare de Bayeux,Gare de Rennes,152.7620805551328,98.00225362261612,Mosles Airfield,Rennes-Saint-Jacques Airport
Gare de Blois - Chambord,Gare de Saumur,Avion,47.506944,1.232778,47.256802,-0.115142,,,,airports,OurAirports,Gare de Blois - Chambord,Gare de Saumur,105.22733395024582,67.50703991689785,Chouzy-sur-Cisse Airfield,Aérodrome de Saumur - Saint-Florent
Gare de Champagné,Gare de Maintenon,Avion,47.948604,0.201702,48.59244,1.53759,,,,airports,OurAirports,Gare de Champagné,Gare de Maintenon,122.0673885892981,78.31052792752028,Le Mans-Arnage Airport,Les Ailes d'Eure et Loir Airfield
Gare de Champtocé-sur-Loire,Gare de Le Mans,Avion,47.439444,-0.935833,47.948604,0.201702,,,,airports,OurAirports,Gare de Champtocé-sur-Loire,Gare de Le Mans,102.2422344595435,65.59199348447531,Saint Sigismond ULM,Le Mans-Arnage Airport
Gare de Douai,Gare de Abancourt,Avion,50.337883,2.990714,49.693374,1.81118,,,,airports,OurAirports,Gare de Douai,Gare de Abancourt,110.62784070864234,70.9716551610979,Vitry-en-Artois Airfield,Saint-Thibault Airfield
Gare de Fougeré,Gare de Saumur,Avion,46.7019,-1.37863,47.256802,-0.115142,,,,airports,OurAirports,Gare de Fougeré,Gare de Saumur,113.99348657453474,73.13083549272511,La Roche-sur-Yon Les Ajoncs Airport,Aérodrome de Saumur - Saint-Florent
Gare de Jouy,Gare de Champagné,Avion,48.5158,1.64,47.948604,0.201702,,,,airports,OurAirports,Gare de Jouy,Gare de Champagné,123.79876344878045,79.4212658637817,Bailleau Armenonville Airfield,Le Mans-Arnage Airport
Gare de Langeais,Gare de Batz-sur-Mer,Avion,47.418534,0.323495,47.289398,-2.34639,,,,airports,OurAirports,Gare de Langeais,Gare de Batz-sur-Mer,201.62679441536304,81.26014185180067,Hommes Volants Ultralight Airfield,La Baule-Escoublac Airport
Gare de Langeais,Gare de La Baule-Escoublac,Avion,47.418534,0.323495,47.289398,-2.34639,,,,airports,OurAirports,Gare de Langeais,Gare de La Baule-Escoublac,201.62679441536304,81.26014185180067,Hommes Volants Ultralight Airfield,La Baule-Escoublac Airport
Gare de Laval,Gare de Batz-sur-Mer,Avion,48.032208,-0.743999,47.289398,-2.34639,,,,airports,OurAirports,Gare de Laval,Gare de Batz-sur-Mer,145.67844094811258,93.45784939078281,Laval-Entrammes Airport,La Baule-Escoublac Airport
Gare de Le Croisic,Gare de Blois - Chambord,Avion,47.289398,-2.34639,47.506944,1.232778,,,,airports,OurAirports,Gare de Le Croisic,Gare de Blois - Chambord,270.4555516033589,108.99968206914752,La Baule-Escoublac Airport,Chouzy-sur-Cisse Airfield
Gare de Lison,Gare de Paris Saint-Lazare,Avion,49.30083,-0.81183,48.962276,2.436539,,,,airports,OurAirports,Gare de Lison,Gare de Paris Saint-Lazare,239.30319064308983,96.44457857712337,Mosles Airfield,Paris-Le Bourget International Airport
Gare de Mer,Gare de La Baule-Escoublac,Avion,47.749467,1.578984,47.289398,-2.34639,,,,airports,OurAirports,Gare de Mer,Gare de La Baule-Escoublac,299.1453042035859,120.56229889667506,Beaugency Airfield,La Baule-Escoublac Airport
Gare de Mézidon - Canon,Gare de Neuville,Avion,49.02,-0.198333,47.948604,0.201702,,,,airports,OurAirports,Gare de Mézidon - Canon,Gare de Neuville,122.72744809943227,78.73397934480339,Rouvres Airfield,Le Mans-Arnage Airport
Gare de Mézidon - Canon,Gare de Tours,Avion,49.02,-0.198333,47.432201,0.727606,,,,airports,OurAirports,Gare de Mézidon - Canon,Gare de Tours,189.4069027628083,76.33525013798106,Rouvres Airfield,Tours Val de Loire Airport
Gare de Orléans,Gare de La Baule-Escoublac,Avion,47.903611,2.067778,47.289398,-2.34639,,,,airports,OurAirports,Gare de Orléans,Gare de La Baule-Escoublac,337.9140180492338,108.12201520054764,Mardié Airfield,La Baule-Escoublac Airport
Gare de Plouaret Trégor,Gare de Rennes,Avion,48.754398,-3.47166,48.0695,-1.73479,,,,airports,OurAirports,Gare de Plouaret Trégor,Gare de Rennes,149.10450117375737,95.65578766145738,Lannion Airport,Rennes-Saint-Jacques Airport
Gare de Pornichet,Gare de Meung-sur-Loire,Avion,47.289398,-2.34639,47.836706,1.617899,,,,airports,OurAirports,Gare de Pornichet,Gare de Meung-sur-Loire,303.5734755013084,122.34695171943295,La Baule-Escoublac Airport,Cravant Les Lilas Airfield
Gare de Pouzauges,Gare de Langeais,Avion,46.660556,-0.663611,47.418534,0.323495,,,,airports,OurAirports,Gare de Pouzauges,Gare de Langeais,112.68764650026215,72.29309310479492,Breuil Barret Airfield,Hommes Volants Ultralight Airfield
Gare de Redon,Gare de Quimper,Avion,47.699402,-2.03667,47.973031,-4.169655,,,,airports,OurAirports,Gare de Redon,Gare de Quimper,162.08133496598063,103.98088346993595,Redon Bains-sur-Oust Airfield,Quimper-Cornouaille Airport
Gare de Saint-Mars-la-Brière,Gare de Maintenon,Avion,47.948604,0.201702,48.59244,1.53759,,,,airports,OurAirports,Gare de Saint-Mars-la-Brière,Gare de Maintenon,122.0673885892981,78.31052792752028,Le Mans-Arnage Airport,Les Ailes d'Eure et Loir Airfield
Gare de Saint-Pierre-des-Corps,Gare de Ancenis,Avion,47.432201,0.727606,47.4081,-1.1775,,,,airports,OurAirports,Gare de Saint-Pierre-des-Corps,Gare de Ancenis,143.35475138436018,91.9671207155806,Tours Val de Loire Airport,Ancenis Airfield
Gare de Sainte-Gauburge,Gare de Versailles Chantiers,Avion,48.758502,0.656632,48.812459,2.067533,,,,airports,OurAirports,Gare de Sainte-Gauburge,Gare de Versailles Chantiers,103.54090705331666,66.425137681289,L'Aigle-Saint-Michel Airfield,Saint-Cyr-l'École Airport
Gare de Savenay,Gare de Le Mans,Avion,47.420833,-2.011944,47.948604,0.201702,,,,airports,OurAirports,Gare de Savenay,Gare de Le Mans,175.7850065229802,112.77227129739754,Campbon La Berthelière Airfield,Le Mans-Arnage Airport
Gare de Savenay,Gare de Quimper,Avion,47.420833,-2.011944,47.973031,-4.169655,,,,airports,OurAirports,Gare de Savenay,Gare de Quimper,172.75507222764418,110.82846175911217,Campbon La Berthelière Airfield,Quimper-Cornouaille Airport
Gare de Versailles Chantiers,Gare de Villedieu-les-Poêles,Avion,48.812459,2.067533,48.662255,-1.403685,,,,airports,OurAirports,Gare de Versailles Chantiers,Gare de Villedieu-les-Poêles,255.0845513624455,102.8048225833216,Saint-Cyr-l'École Airport,Avranches Le Val-Saint-Père Airfield
Gare de Villedieu-les-Poêles,Gare de Dreux,Avion,48.662255,-1.403685,48.70543,1.361155,,,,airports,OurAirports,Gare de Villedieu-les-Poêles,Gare de Dreux,203.01915426796774,81.8212942495238,Avranches Le Val-Saint-Père Airfield,Dreux Vernouillet Airfield
Gare de Ancenis,Gare de Beaugency,Avion,47.4081,-1.1775,47.749467,1.578984,,,,airports,OurAirports,Gare de Ancenis,Gare de Beaugency,210.2055529127558,84.71757485038509,Ancenis Airfield,Beaugency Airfield
Gare de Arras,Gare de Longuerue - Vieux-Manoir,Avion,50.323898,2.80278,49.384887,1.179142,,,,airports,OurAirports,Gare de Arras,Gare de Longuerue - Vieux-Manoir,156.36181138510756,100.31160770113048,Arras-Roclincourt Airfield,Rouen Vallée de Seine Airport
Gare de Audrieu,Gare de Rennes,Avion,49.17678,-0.454883,48.0695,-1.73479,,,,airports,OurAirports,Gare de Audrieu,Gare de Rennes,154.94486891600232,99.40258921485902,Caen Carpiquet airport,Rennes-Saint-Jacques Airport
Gare de Batz-sur-Mer,Gare de Amboise,Avion,47.289398,-2.34639,47.339771,0.945861,,,,airports,OurAirports,Gare de Batz-sur-Mer,Gare de Amboise,248.23800373562744,100.0455096013167,La Baule-Escoublac Airport,Amboise Dierre Airfield
Gare de Batz-sur-Mer,Gare de Le Mans,Avion,47.289398,-2.34639,47.948604,0.201702,,,,airports,OurAirports,Gare de Batz-sur-Mer,Gare de Le Mans,204.55488417657855,82.4402280106919,La Baule-Escoublac Airport,Le Mans-Arnage Airport
Gare de Bayeux,Gare de Mantes-la-Jolie,Avion,49.30083,-0.81183,49.078814,1.68829,,,,airports,OurAirports,Gare de Bayeux,Gare de Mantes-la-Jolie,183.3495037150168,117.62516260162394,Mosles Airfield,Mantes-Chérence Airfield
Gare de Bernay,Gare de Valognes,Avion,49.102351,0.565882,49.650101,-1.47028,,,,airports,OurAirports,Gare de Bernay,Gare de Valognes,159.49389178136732,102.32094755985213,Bernay-Saint-Martin Airfield,Cherbourg Manche airport
Gare de Briouze,Gare de Versailles Chantiers,Avion,48.749964,-0.593927,48.812459,2.067533,,,,airports,OurAirports,Gare de Briouze,Gare de Versailles Chantiers,195.11994289069582,78.63773405408598,Aérodrome de Flers Saint-Paul,Saint-Cyr-l'École Airport
Gare de Chantonnay,Gare de Langeais,Avion,46.808611,-1.030556,47.418534,0.323495,,,,airports,OurAirports,Gare de Chantonnay,Gare de Langeais,122.87433951229659,78.8282153583887,Mouchamps Airfield,Hommes Volants Ultralight Airfield
Gare de Connerré - Beillé,Gare de Paris Montparnasse Hall 1 - 2,Avion,48.298611,0.453056,48.774406,2.203102,,,,airports,OurAirports,Gare de Connerré - Beillé,Gare de Paris Montparnasse Hall 1 - 2,139.28496568128617,89.35620988474513,Champ-Romet Airfield,Vélizy-Villacoublay Air Base
Gare de Flers,Gare de Verneuil-sur-Avre,Avion,48.749964,-0.593927,48.611944,0.841944,,,,airports,OurAirports,Gare de Flers,Gare de Verneuil-sur-Avre,106.52640620953824,68.3404405132149,Aérodrome de Flers Saint-Paul,Le Buternay Airfield
Gare de L'Aigle,Gare de Versailles Chantiers,Avion,48.758502,0.656632,48.812459,2.067533,,,,airports,OurAirports,Gare de L'Aigle,Gare de Versailles Chantiers,103.54090705331666,66.425137681289,L'Aigle-Saint-Michel Airfield,Saint-Cyr-l'École Airport
Gare de Landerneau,Gare de Plestan,Avion,48.5303,-4.15164,48.443351,-2.103142,,,,airports,OurAirports,Gare de Landerneau,Gare de Plestan,151.27722319359182,97.04966534147765,Landivisiau Air Base,Dinan-Trélivan Airfield
Gare de Mer,Gare de Saumur,Avion,47.749467,1.578984,47.256802,-0.115142,,,,airports,OurAirports,Gare de Mer,Gare de Saumur,138.5452115489844,88.88163156119283,Beaugency Airfield,Aérodrome de Saumur - Saint-Florent
Gare de Morgny,Gare de Lille Flandres,Avion,49.384887,1.179142,50.687199,3.07556,,,,airports,OurAirports,Gare de Morgny,Gare de Lille Flandres,198.26771985971553,79.90635910841995,Rouen Vallée de Seine Airport,Marcq-en-Baroeul Airfield
Gare de Mézidon - Canon,Gare de Le Mans,Avion,49.02,-0.198333,47.948604,0.201702,,,,airports,OurAirports,Gare de Mézidon - Canon,Gare de Le Mans,122.72744809943227,78.73397934480339,Rouvres Airfield,Le Mans-Arnage Airport
Gare de Nantes,Gare de Beaugency,Avion,47.153198,-1.61073,47.749467,1.578984,,,,airports,OurAirports,Gare de Nantes,Gare de Beaugency,248.81507454609104,100.27808214234616,Nantes Atlantique Airport,Beaugency Airfield
Gare de Nantes,Gare de Langeais,Avion,47.153198,-1.61073,47.418534,0.323495,,,,airports,OurAirports,Gare de Nantes,Gare de Langeais,148.84399299584823,95.48866249250551,Nantes Atlantique Airport,Hommes Volants Ultralight Airfield
Gare de Nantes,Gare de Onzain - Chaumont-sur-Loire,Avion,47.153198,-1.61073,47.506944,1.232778,,,,airports,OurAirports,Gare de Nantes,Gare de Onzain - Chaumont-sur-Loire,217.86783828874903,87.80564852813012,Nantes Atlantique Airport,Chouzy-sur-Cisse Airfield
Gare de Orléans,Gare de Batz-sur-Mer,Avion,47.903611,2.067778,47.289398,-2.34639,,,,airports,OurAirports,Gare de Orléans,Gare de Batz-sur-Mer,337.9140180492338,108.12201520054764,Mardié Airfield,La Baule-Escoublac Airport
Gare de Paris Montparnasse Vaugirard,Gare de Argentan,Avion,48.774406,2.203102,48.709456,0.002856,,,,airports,OurAirports,Gare de Paris Montparnasse Vaugirard,Gare de Argentan,161.4948634246227,103.60464132574845,Vélizy-Villacoublay Air Base,Argentan Airfield
Gare de Port Boulet,Gare de Batz-sur-Mer,Avion,47.256802,-0.115142,47.289398,-2.34639,,,,airports,OurAirports,Gare de Port Boulet,Gare de Batz-sur-Mer,168.37261114321973,108.0169586614439,Aérodrome de Saumur - Saint-Florent,La Baule-Escoublac Airport
Gare de Rennes,Gare de Guingamp,Avion,48.0695,-1.73479,48.723882,-3.027055,,,,airports,OurAirports,Gare de Rennes,Gare de Guingamp,119.98575605117155,76.97508735739173,Rennes-Saint-Jacques Airport,Kerfot Ultralight Airfield
Gare de Rennes,Gare de Saint-Lô,Avion,48.0695,-1.73479,49.30083,-0.81183,,,,airports,OurAirports,Gare de Rennes,Gare de Saint-Lô,152.7620805551328,98.00225362261612,Rennes-Saint-Jacques Airport,Mosles Airfield
